78.192.244.59 - - [04/Jun/2024:08:12:58 +0000] "GET / HTTP/1.1" 404 42 "-" "PostmanRuntime/7.39.0"
78.192.244.59 - - [04/Jun/2024:09:30:36 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:09:31:19 +0000] "GET / HTTP/1.1" 200 14 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:09:34:02 +0000] "GET / HTTP/1.1" 403 196 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:09:34:26 +0000] "GET / HTTP/1.1" 200 13 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:09:38:57 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:09:38:59 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:09:41:02 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:09:41:04 +0000] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:09:42:08 +0000] "GET / HTTP/1.1" 200 13 "-" "PostmanRuntime/7.39.0"
78.192.244.59 - - [04/Jun/2024:09:43:57 +0000] "GET / HTTP/1.1" 403 196 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:09:58:28 +0000] "GET / HTTP/1.1" 403 196 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:09:58:30 +0000] "GET / HTTP/1.1" 403 196 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:02:09 +0000] "GET / HTTP/1.1" 403 196 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:02:11 +0000] "GET / HTTP/1.1" 403 196 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:03:00 +0000] "GET / HTTP/1.1" 502 568 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:10:16 +0000] "GET / HTTP/1.1" 302 5 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:10:17 +0000] "GET /wp-admin/install.php HTTP/1.1" 200 4548 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:10:17 +0000] "GET /wp-includes/css/dashicons.min.css?ver=6.5.3 HTTP/1.1" 200 59016 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:10:17 +0000] "GET /wp-includes/css/buttons.min.css?ver=6.5.3 HTTP/1.1" 200 6061 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:10:17 +0000] "GET /wp-admin/css/l10n.min.css?ver=6.5.3 HTTP/1.1" 200 2477 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:10:17 +0000] "GET /wp-admin/css/install.min.css?ver=6.5.3 HTTP/1.1" 200 5096 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:10:17 +0000] "GET /wp-admin/css/forms.min.css?ver=6.5.3 HTTP/1.1" 200 28472 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:10:17 +0000] "GET /wp-includes/js/jquery/jquery.min.js?ver=3.7.1 HTTP/1.1" 200 87553 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:10:17 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1 HTTP/1.1" 200 13577 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:10:17 +0000] "GET /wp-admin/js/language-chooser.min.js?ver=6.5.3 HTTP/1.1" 200 423 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:10:17 +0000] "GET /wp-admin/images/wordpress-logo.svg?ver=20131107 HTTP/1.1" 200 1521 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/css/install.min.css?ver=6.5.3" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:10:17 +0000] "GET /wp-admin/images/spinner-2x.gif HTTP/1.1" 200 7536 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/css/install.min.css?ver=6.5.3" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:18:13 +0000] "POST /wp-admin/install.php?step=1 HTTP/1.1" 200 3312 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:18:13 +0000] "GET /wp-includes/js/zxcvbn-async.min.js?ver=1.0 HTTP/1.1" 200 351 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php?step=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:18:13 +0000] "GET /wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2 HTTP/1.1" 200 8171 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php?step=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:18:13 +0000] "GET /wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.14.0 HTTP/1.1" 200 6625 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php?step=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:18:13 +0000] "GET /wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0 HTTP/1.1" 200 38590 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php?step=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:18:13 +0000] "GET /wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18 HTTP/1.1" 200 4307 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php?step=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:18:13 +0000] "GET /wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6 HTTP/1.1" 200 9141 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php?step=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:18:13 +0000] "GET /wp-admin/js/password-strength-meter.min.js?ver=6.5.3 HTTP/1.1" 200 1123 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php?step=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:18:13 +0000] "GET /wp-includes/js/underscore.min.js?ver=1.13.4 HTTP/1.1" 200 18833 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php?step=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:18:13 +0000] "GET /wp-includes/js/wp-util.min.js?ver=6.5.3 HTTP/1.1" 200 1426 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php?step=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:18:13 +0000] "GET /wp-admin/js/user-profile.min.js?ver=6.5.3 HTTP/1.1" 200 6276 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php?step=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:18:13 +0000] "GET /wp-includes/js/zxcvbn.min.js HTTP/1.1" 200 822237 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php?step=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
54.246.11.19 - - [04/Jun/2024:10:21:15 +0000] "POST /wp-cron.php?doing_wp_cron=1717496475.9352650642395019531250 HTTP/1.1" 200 31 "-" "WordPress/6.5.3; http://eval.bob-datascientest.dns-dynamic.net"
54.246.11.19 - - [04/Jun/2024:10:21:16 +0000] "GET /2024/06/04/bonjour-tout-le-monde/ HTTP/1.1" 200 17394 "-" "WordPress/6.5.3; http://eval.bob-datascientest.dns-dynamic.net"
78.192.244.59 - - [04/Jun/2024:10:21:16 +0000] "POST /wp-admin/install.php?step=2 HTTP/1.1" 200 1959 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php?step=1" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:20 +0000] "GET /wp-login.php HTTP/1.1" 200 2640 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/install.php?step=2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:20 +0000] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5Bchunk_0%5D=dashicons,buttons,forms,l10n,login&ver=6.5.3 HTTP/1.1" 200 102642 "http://eval.bob-datascientest.dns-dynamic.net/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:20 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=jquery-core,jquery-migrate,zxcvbn-async,wp-polyfill-inert,regenerator-runtime,wp-polyfill,wp-hooks&ver=6.5.3 HTTP/1.1" 200 159346 "http://eval.bob-datascientest.dns-dynamic.net/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
54.246.11.19 - - [04/Jun/2024:10:21:33 +0000] "POST /wp-cron.php?doing_wp_cron=1717496493.1360690593719482421875 HTTP/1.1" 200 31 "-" "WordPress/6.5.3; http://eval.bob-datascientest.dns-dynamic.net"
78.192.244.59 - - [04/Jun/2024:10:21:33 +0000] "POST /wp-login.php HTTP/1.1" 302 5 "http://eval.bob-datascientest.dns-dynamic.net/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-admin/ HTTP/1.1" 200 26099 "http://eval.bob-datascientest.dns-dynamic.net/wp-login.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-includes/js/thickbox/thickbox.css?ver=6.5.3 HTTP/1.1" 200 2659 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-includes/css/editor.min.css?ver=6.5.3 HTTP/1.1" 200 26813 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=6.5.3 HTTP/1.1" 200 103090 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=hoverIntent,wp-polyfill-inert,regenerator-runtime,wp-polyfill,wp-hooks&ver=6.5.3 HTTP/1.1" 200 59273 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-admin/js/common.min.js?ver=6.5.3 HTTP/1.1" 200 22279 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-includes/js/hoverintent-js.min.js?ver=2.2.1 HTTP/1.1" 200 1718 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-includes/js/admin-bar.min.js?ver=6.5.3 HTTP/1.1" 200 3785 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-includes/js/clipboard.min.js?ver=2.0.11 HTTP/1.1" 200 9009 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,site-health,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-poi&load%5Bchunk_1%5D=nter,widgets,site-icon,l10n,buttons,wp-auth-check&ver=6.5.3 HTTP/1.1" 200 399639 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381 HTTP/1.1" 200 457 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-includes/js/dist/a11y.min.js?ver=d90eebea464f6c09bfd5 HTTP/1.1" 200 2358 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-includes/js/api-request.min.js?ver=6.5.3 HTTP/1.1" 200 1023 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-includes/js/dist/url.min.js?ver=421139b01f33e5b327d8 HTTP/1.1" 200 8216 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-admin/js/site-health.min.js?ver=6.5.3 HTTP/1.1" 200 6282 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-includes/js/wp-ajax-response.min.js?ver=6.5.3 HTTP/1.1" 200 2440 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-includes/js/jquery/jquery.color.min.js?ver=2.2.0 HTTP/1.1" 200 7047 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
78.192.244.59 - - [04/Jun/2024:10:21:34 +0000] "GET /wp-includes/js/wp-lists.min.js?ver=6.5.3 HTTP/1.1" 200 7521 "http://eval.bob-datascientest.dns-dynamic.net/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36"
